66,75,30,59,50,33,45,60,50,40,
63,84,40,38,59,38,40,50,44,57,
44,74,48,51,48,52,43,53,17,51,
52,54,43,59,47,37,25,60,48,62,
52,85,43,49,56,36,34,50,37,64,
58,75,45,48,63,36,58,47,43,44,
56,70,44,55,64,41,37,59,53,47,
50,62,54,47,39,26,40,47,43,64,
47,61,39,52,66,33,34,33,55,59,
35,70,38,29,59,39,51,62,47,51,
55,69,51,43,56,50,50,71,37,77,
61,64,35,52,42,52,58,55,46,63,
52,91,54,53,67,40,42,69,57,50,
52,80,33,46,49,48,48,41,31,71,
51,85,45,48,34,50,47,51,42,70,
57,66,30,41,45,46,38,36,50,51,
69,73,43,37,65,51,43,45,48,74,
50,78,47,54,48,59,43,62,47,64,
58,58,35,34,54,46,57,55,46,68,
51,63,48,57,49,54,27,64,50,55,
,,,,,,,,,,
,,,,,,,,,,
